Panel,Data_Type,Source_Category,Plot_Order,Radius_m,Emission_Composition_Value,Emission_Composition_Percent,Distance_Bin_Left_m,Distance_Bin_Right_m,Distance_Bin_Center_m,Frequency,KDE_X_m,KDE_Density,Spearman_R,Mean_Spatial_Validation_R2,Baseline_R2,Peak_Radius_m,Metric_Name,Metric_Value,Panel_Description,Notes
c,spearman_curve,Motor Vehicle,2,180.0,,,,,,,,,0.1836670072409711,,,,spearman_r,0.1836670072409711,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,190.0,,,,,,,,,0.1839340852128673,,,,spearman_r,0.1839340852128673,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,200.0,,,,,,,,,0.1828341291226884,,,,spearman_r,0.1828341291226884,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,220.0,,,,,,,,,0.1797820859141433,,,,spearman_r,0.1797820859141433,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,240.0,,,,,,,,,0.1787779888872011,,,,spearman_r,0.1787779888872011,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,260.0,,,,,,,,,0.1811374333065167,,,,spearman_r,0.1811374333065167,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,280.0,,,,,,,,,0.1888500732980685,,,,spearman_r,0.1888500732980685,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,300.0,,,,,,,,,0.1904312791655548,,,,spearman_r,0.1904312791655548,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,320.0,,,,,,,,,0.1928582641178699,,,,spearman_r,0.1928582641178699,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,340.0,,,,,,,,,0.1959395852860448,,,,spearman_r,0.1959395852860448,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,360.0,,,,,,,,,0.1997004802602854,,,,spearman_r,0.1997004802602854,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,380.0,,,,,,,,,0.2022752189543172,,,,spearman_r,0.2022752189543172,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,400.0,,,,,,,,,0.2036242959904905,,,,spearman_r,0.2036242959904905,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,420.0,,,,,,,,,0.2063830883132862,,,,spearman_r,0.2063830883132862,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,440.0,,,,,,,,,0.210204156128777,,,,spearman_r,0.210204156128777,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,460.0,,,,,,,,,0.2145621916132645,,,,spearman_r,0.2145621916132645,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,480.0,,,,,,,,,0.2179069664189603,,,,spearman_r,0.2179069664189603,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,500.0,,,,,,,,,0.2203499773850608,,,,spearman_r,0.2203499773850608,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,550.0,,,,,,,,,0.2234353275860259,,,,spearman_r,0.2234353275860259,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,600.0,,,,,,,,,0.2226578305624744,,,,spearman_r,0.2226578305624744,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,650.0,,,,,,,,,0.2200122991096566,,,,spearman_r,0.2200122991096566,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,700.0,,,,,,,,,0.2154623973388096,,,,spearman_r,0.2154623973388096,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,750.0,,,,,,,,,0.2105230258575539,,,,spearman_r,0.2105230258575539,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,800.0,,,,,,,,,0.2048073726225888,,,,spearman_r,0.2048073726225888,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,850.0,,,,,,,,,0.1990802974855667,,,,spearman_r,0.1990802974855667,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,900.0,,,,,,,,,0.1932232975522917,,,,spearman_r,0.1932232975522917,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,950.0,,,,,,,,,0.187896772020006,,,,spearman_r,0.187896772020006,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,1000.0,,,,,,,,,0.1822965136862291,,,,spearman_r,0.1822965136862291,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,1050.0,,,,,,,,,0.1764192393453512,,,,spearman_r,0.1764192393453512,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,1100.0,,,,,,,,,0.1707954690800427,,,,spearman_r,0.1707954690800427,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,1150.0,,,,,,,,,0.1654379371514432,,,,spearman_r,0.1654379371514432,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,1200.0,,,,,,,,,0.1607704429143001,,,,spearman_r,0.1607704429143001,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,1250.0,,,,,,,,,0.1568971315103236,,,,spearman_r,0.1568971315103236,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,1300.0,,,,,,,,,0.153541327395941,,,,spearman_r,0.153541327395941,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,1350.0,,,,,,,,,0.1503590272127209,,,,spearman_r,0.1503590272127209,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,1400.0,,,,,,,,,0.1482299959462004,,,,spearman_r,0.1482299959462004,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,1450.0,,,,,,,,,0.1463260428673874,,,,spearman_r,0.1463260428673874,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,1500.0,,,,,,,,,0.1443357150905728,,,,spearman_r,0.1443357150905728,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,1600.0,,,,,,,,,0.1417830255734956,,,,spearman_r,0.1417830255734956,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,1800.0,,,,,,,,,0.1390953812182203,,,,spearman_r,0.1390953812182203,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
c,spearman_curve,Motor Vehicle,2,2000.0,,,,,,,,,0.1380145430722986,,,,spearman_r,0.1380145430722986,Spearman correlation between observed NOx and source-specific emission density.,Centre and side sector emission densities were averaged before correlation calculation.
